Date,Open,High,Low,Close
3/19/2023,981.15,984.85,978.1,980
3/17/2023,980.5,"1,005.20",966.5,978.6
3/16/2023,967.7,983.9,965.1,977.1
3/15/2023,988.9,997.7,953,970.3
3/14/2023,"1,009.40","1,009.50",983.3,997.3
3/13/2023,965.3,"1,012.00",960.4,"1,004.90"
3/12/2023,964.65,975.85,964.65,966.65
3/10/2023,946.1,975.8,933,962.2
3/9/2023,939.1,962.5,934,949.3
3/8/2023,934.6,949.7,931.9,940.6
3/7/2023,978.6,983.7,931,936.3
3/6/2023,984,984,966,978.6
3/5/2023,983.65,983.65,977.7,977.7
3/3/2023,964.4,986.3,964.4,979.4
3/2/2023,959.6,967.7,948.9,963.2
3/1/2023,955.7,973.4,951.2,961.8
2/28/2023,941.1,962.1,931.5,955.5
2/27/2023,909.1,953.5,903.9,941.9
2/26/2023,907.9,912.25,905.5,911.25
2/24/2023,947.4,952,906.3,907.6
2/23/2023,950.95,963.45,940.9,945.2
2/22/2023,945.6,963.85,936.75,953
2/21/2023,928.9,949.8,921.8,945.55
2/20/2023,918.5,942.25,916.25,929
2/19/2023,916.55,921.3,916.55,918.55
2/17/2023,922,924.5,907.8,921.4
2/16/2023,917.8,933.5,909,931
2/15/2023,937.5,938.2,915.4,917.8
2/14/2023,960.2,964.3,931.8,939.2
2/13/2023,950.5,963.1,938.1,959.4
2/12/2023,950.45,951.55,949.45,950.15
2/10/2023,960.4,972.5,949,951.8
2/9/2023,978.4,992.8,957.5,964.2
2/8/2023,981,996.8,975.8,987.2
2/7/2023,978.1,988.3,968,986.2
2/6/2023,981.5,989.9,971.4,974.6
2/5/2023,980.25,984.25,977.5,982.65
2/3/2023,"1,031.50","1,042.40",977.9,980.3
2/2/2023,"1,014.00","1,046.70","1,012.00","1,032.60"
2/1/2023,"1,020.70","1,023.40",997,"1,001.70"
1/31/2023,"1,017.50","1,026.70",996.9,"1,021.10"
1/30/2023,"1,017.70","1,025.80","1,011.50","1,020.60"
1/29/2023,"1,018.65","1,022.45","1,017.90","1,022.35"
1/27/2023,"1,025.10","1,029.60","1,004.10","1,016.80"
1/26/2023,"1,047.00","1,050.40","1,021.30","1,023.00"
1/25/2023,"1,066.60","1,067.10","1,038.60","1,046.10"
1/24/2023,"1,058.00","1,068.80","1,050.70","1,066.80"
1/23/2023,"1,055.50","1,059.50","1,035.90","1,056.30"
1/22/2023,"1,051.95","1,054.70","1,051.10","1,051.60"
1/20/2023,"1,043.50","1,060.40","1,026.40","1,047.80"
1/19/2023,"1,046.10","1,052.60","1,015.00","1,041.10"
1/18/2023,"1,047.20","1,085.10","1,036.50","1,043.70"
1/17/2023,"1,074.70","1,082.10","1,044.10","1,046.90"
1/16/2023,"1,074.50","1,082.15","1,061.35","1,071.80"
1/15/2023,"1,075.65","1,077.45","1,074.40","1,074.45"
1/13/2023,"1,079.60","1,086.00","1,055.10","1,072.50"
1/12/2023,"1,081.50","1,092.50","1,067.00","1,084.30"
1/11/2023,"1,090.10","1,117.00","1,078.80","1,084.30"
1/10/2023,"1,091.30","1,097.90","1,082.50","1,088.50"
1/9/2023,"1,109.50","1,115.60","1,089.30","1,098.60"
1/8/2023,"1,105.15","1,114.95","1,105.15","1,113.45"
1/6/2023,"1,070.40","1,107.00","1,057.30","1,104.30"
1/5/2023,"1,091.90","1,099.70","1,066.10","1,069.60"
1/4/2023,"1,095.70","1,112.10","1,086.90","1,092.30"
1/3/2023,"1,086.90","1,108.70","1,080.80","1,093.30"
1/2/2023,"1,085.85","1,095.35","1,083.10","1,085.75"
12/30/2022,"1,069.80","1,087.60","1,063.10","1,082.90"
12/29/2022,"1,018.60","1,074.10","1,016.60","1,065.00"
12/28/2022,"1,028.75","1,045.55","1,015.15","1,019.80"
12/27/2022,"1,032.60","1,047.60","1,014.00","1,032.70"
12/26/2022,"1,039.65","1,043.95","1,034.80","1,036.00"
12/23/2022,982.7,"1,035.10",979.5,"1,029.60"
12/22/2022,"1,002.60","1,009.60",971.4,984.6
