Date,Open,High,Low,Close
05/20/2024,"31.850","32.750","31.180","32.426"
05/17/2024,"29.825","31.850","29.700","31.259"
05/16/2024,"29.900","30.105","29.555","29.876"
05/15/2024,"28.855","29.990","28.675","29.729"
05/14/2024,"28.420","28.985","28.310","28.702"
05/13/2024,"28.420","28.615","28.185","28.443"
05/10/2024,"28.580","29.000","28.270","28.506"
05/09/2024,"27.560","28.580","27.515","28.365"
05/08/2024,"27.475","27.725","27.240","27.601"
05/07/2024,"27.715","27.770","27.390","27.544"
05/06/2024,"26.810","27.730","26.655","27.614"
05/03/2024,"26.940","27.140","26.345","26.690"
05/02/2024,"26.905","27.065","26.255","26.829"
05/01/2024,"26.550","27.250","26.520","26.748"
04/30/2024,"27.455","27.455","26.515","26.654"
04/29/2024,"27.200","27.440","26.960","27.373"
04/26/2024,"27.480","27.745","27.090","27.252"
04/25/2024,"27.185","27.610","27.000","27.353"
04/24/2024,"27.330","27.525","27.060","27.346"
04/23/2024,"27.200","27.420","26.715","27.362"
04/22/2024,"28.790","28.795","27.155","27.245"
04/19/2024,"28.310","29.010","28.120","28.844"
04/18/2024,"28.285","28.735","28.210","28.380"
04/17/2024,"28.195","28.895","28.145","28.400"
04/16/2024,"28.950","29.100","28.030","28.376"
04/15/2024,"28.200","28.980","27.665","28.717"
04/12/2024,"28.535","29.905","27.945","28.330"
04/11/2024,"28.045","28.600","27.840","28.250"
04/10/2024,"28.270","28.655","27.640","28.052"
04/09/2024,"27.970","28.440","27.725","27.984"
04/08/2024,"27.555","28.195","26.970","27.807"
04/05/2024,"27.060","27.615","26.400","27.503"
04/04/2024,"27.305","27.455","26.785","27.247"
04/03/2024,"26.265","27.325","26.235","27.060"
04/02/2024,"25.235","26.295","25.195","25.923"
04/01/2024,"25.140","25.510","24.855","25.073"
03/28/2024,"24.770","25.130","24.505","24.916"
03/27/2024,"24.595","24.790","24.445","24.752"
03/26/2024,"24.845","25.055","24.515","24.623"
03/25/2024,"24.850","25.050","24.720","24.891"
03/22/2024,"24.920","25.110","24.580","24.843"
03/21/2024,"25.790","25.975","24.820","25.007"
03/20/2024,"25.090","25.835","24.930","25.104"
03/19/2024,"25.250","25.360","24.920","25.135"
03/18/2024,"25.400","25.535","25.150","25.265"
03/15/2024,"25.030","25.660","25.000","25.381"
03/14/2024,"25.225","25.370","24.950","25.060"
03/13/2024,"24.335","25.250","24.275","25.156"
03/12/2024,"24.675","24.900","24.220","24.394"
03/11/2024,"24.580","24.740","24.445","24.715"
03/08/2024,"24.545","24.860","24.380","24.549"
03/07/2024,"24.400","24.735","24.225","24.578"
03/06/2024,"23.895","24.535","23.785","24.493"
03/05/2024,"24.125","24.455","23.845","23.984"
03/04/2024,"23.370","24.160","23.230","23.991"
03/01/2024,"22.885","23.485","22.710","23.364"
02/29/2024,"22.675","23.000","22.500","22.885"
02/28/2024,"22.670","22.735","22.470","22.636"
02/27/2024,"22.525","22.710","22.405","22.532"
02/26/2024,"22.980","22.980","22.455","22.526"
02/23/2024,"22.785","23.030","22.580","22.982"
02/22/2024,"22.930","23.200","22.760","22.784"
02/21/2024,"23.035","23.220","22.790","22.874"
02/20/2024,"23.045","23.235","22.955","23.136"
02/16/2024,"22.980","23.560","22.840","23.475"
02/15/2024,"22.425","23.090","22.400","22.951"
02/14/2024,"22.170","22.515","21.975","22.387"
02/13/2024,"22.740","23.050","22.030","22.154"
02/12/2024,"22.630","23.150","22.575","22.767"
02/09/2024,"22.645","22.795","22.420","22.594"
02/08/2024,"22.285","22.705","22.195","22.636"
02/07/2024,"22.505","22.535","22.275","22.360"
02/06/2024,"22.430","22.575","22.340","22.478"
02/05/2024,"22.840","22.840","22.325","22.422"
02/02/2024,"23.285","23.355","22.485","22.796"
02/01/2024,"23.055","23.365","22.605","23.236"
01/31/2024,"23.290","23.445","22.895","23.169"
01/30/2024,"23.320","23.430","23.055","23.225"
01/29/2024,"22.920","23.340","22.880","23.251"
