Date,Open,High,Low,Close
11/23/2023,"13.08","13.25","12.82","12.85"
11/22/2023,"13.08","13.25","12.82","12.85"
11/21/2023,"13.45","14.31","13.13","13.35"
11/20/2023,"14.26","14.31","13.39","13.41"
11/17/2023,"14.18","14.19","13.67","13.80"
11/16/2023,"14.12","14.42","13.68","14.32"
11/15/2023,"14.21","14.35","13.97","14.18"
11/14/2023,"14.83","14.86","13.91","14.16"
11/13/2023,"15.16","15.19","14.58","14.76"
11/10/2023,"15.09","15.45","14.16","14.17"
11/09/2023,"14.61","15.57","14.13","15.29"
11/08/2023,"14.91","15.09","14.30","14.45"
11/07/2023,"15.10","15.17","14.71","14.81"
11/06/2023,"15.39","15.58","14.84","14.89"
11/03/2023,"15.70","15.83","14.91","14.91"
11/02/2023,"16.59","16.62","15.58","15.66"
11/01/2023,"18.02","18.42","16.63","16.87"
10/31/2023,"19.86","19.86","17.97","18.14"
10/30/2023,"21.13","21.16","19.55","19.75"
10/27/2023,"20.39","22.07","19.72","21.27"
10/26/2023,"21.78","21.96","20.22","20.68"
10/25/2023,"19.39","21.24","18.86","20.19"
10/24/2023,"20.03","20.24","18.65","18.97"
10/23/2023,"21.83","23.08","19.48","20.37"
10/20/2023,"21.59","21.83","20.42","21.71"
10/19/2023,"19.73","21.40","18.55","21.40"
10/18/2023,"18.36","20.15","17.88","19.22"
10/17/2023,"17.41","18.54","16.97","17.88"
10/16/2023,"19.10","19.57","17.14","17.21"
10/13/2023,"16.53","20.78","16.50","19.32"
10/12/2023,"16.08","18.08","15.44","16.69"
10/11/2023,"16.95","17.78","16.09","16.09"
10/10/2023,"17.70","17.86","16.51","17.03"
10/09/2023,"19.54","19.60","17.56","17.70"
10/06/2023,"18.73","19.93","17.19","17.45"
10/05/2023,"18.67","19.58","18.26","18.49"
10/04/2023,"20.72","20.88","18.30","18.58"
10/03/2023,"17.81","20.48","17.52","19.78"
10/02/2023,"17.31","18.55","16.93","17.61"
09/29/2023,"16.87","17.74","15.83","17.52"
09/28/2023,"18.22","18.77","17.06","17.34"
09/27/2023,"18.29","19.71","18.03","18.22"
09/26/2023,"18.03","19.50","17.17","18.94"
09/25/2023,"17.25","18.41","16.79","16.90"
09/22/2023,"17.31","17.41","15.93","17.20"
09/21/2023,"15.49","17.54","15.10","17.54"
09/20/2023,"14.18","15.15","13.57","15.14"
09/19/2023,"14.11","14.88","13.86","14.11"
09/18/2023,"14.40","14.75","13.86","14.00"
09/15/2023,"12.70","14.17","12.68","13.79"
09/14/2023,"13.39","13.46","12.79","12.82"
09/13/2023,"14.42","14.68","13.41","13.48"
09/12/2023,"14.02","14.42","13.71","14.23"
09/11/2023,"14.17","14.33","13.74","13.80"
09/08/2023,"14.22","14.87","13.58","13.84"
09/07/2023,"14.81","15.69","14.40","14.40"
09/06/2023,"14.27","15.30","14.13","14.45"
09/05/2023,"14.15","14.47","13.70","14.01"
09/01/2023,"13.56","13.56","13.02","13.09"
08/31/2023,"13.98","14.00","13.44","13.57"
08/30/2023,"14.53","14.70","13.83","13.88"
08/29/2023,"15.08","15.30","14.34","14.45"
08/28/2023,"16.24","16.28","15.00","15.08"
08/25/2023,"17.21","17.36","15.45","15.68"
08/24/2023,"15.57","17.32","15.48","17.20"
08/23/2023,"16.64","17.10","15.91","15.98"
08/22/2023,"16.96","17.58","16.61","16.97"
08/21/2023,"18.03","18.11","16.88","17.13"
08/18/2023,"17.80","18.88","17.14","17.30"
08/17/2023,"16.96","18.13","16.40","17.89"
08/16/2023,"16.54","16.93","15.80","16.78"
08/15/2023,"14.95","16.57","14.91","16.46"
08/14/2023,"15.88","16.06","14.77","14.82"
08/11/2023,"15.53","16.51","14.84","14.84"
08/10/2023,"15.58","16.86","14.60","15.85"
08/09/2023,"15.81","16.87","15.38","15.96"
08/08/2023,"16.28","18.14","15.96","15.99"
08/07/2023,"16.90","17.36","15.77","15.77"
08/04/2023,"16.01","17.39","14.57","17.10"
08/03/2023,"16.77","17.42","15.72","15.92"
08/02/2023,"15.70","16.48","14.95","16.09"
08/01/2023,"13.75","14.30","13.75","13.93"
07/31/2023,"13.98","14.09","13.57","13.63"
07/28/2023,"14.03","14.18","13.27","13.33"
07/27/2023,"13.14","15.02","12.74","14.41"
07/26/2023,"13.86","14.16","13.15","13.19"
07/25/2023,"14.02","14.09","13.82","13.86"
07/24/2023,"14.29","14.30","13.73","13.91"
07/21/2023,"13.87","13.89","13.37","13.60"
07/20/2023,"13.96","14.23","13.58","13.99"
07/19/2023,"13.32","13.84","13.12","13.76"
07/18/2023,"13.61","13.67","13.29","13.30"
07/17/2023,"13.78","14.00","13.43","13.48"
07/14/2023,"13.72","13.76","13.22","13.34"
07/13/2023,"13.44","13.61","13.12","13.61"
07/12/2023,"14.82","14.82","13.51","13.54"
