Date,Open,High,Low,Close
7/19/2023,"1,981.78","1,990.25","1,977.25","1,984.89"
7/18/2023,"1,952.11","1,977.58","1,952.11","1,976.07"
7/17/2023,"1,929.43","1,958.05","1,926.64","1,951.27"
7/14/2023,"1,949.87","1,949.87","1,920.34","1,931.09"
7/13/2023,"1,937.90","1,952.54","1,936.51","1,950.89"
7/12/2023,"1,931.83","1,944.23","1,931.28","1,933.38"
7/11/2023,"1,899.26","1,915.18","1,895.88","1,913.36"
7/10/2023,"1,862.21","1,895.57","1,860.42","1,895.25"
7/7/2023,"1,843.16","1,878.90","1,843.16","1,864.66"
7/6/2023,"1,867.13","1,867.13","1,823.91","1,842.23"
7/5/2023,"1,891.96","1,891.96","1,872.91","1,872.91"
7/3/2023,"1,887.03","1,898.60","1,885.63","1,896.78"
6/30/2023,"1,889.20","1,898.40","1,887.55","1,888.73"
6/29/2023,"1,860.26","1,883.77","1,860.26","1,881.59"
6/28/2023,"1,847.60","1,859.00","1,842.30","1,858.71"
6/27/2023,"1,825.76","1,855.11","1,823.54","1,849.93"
6/26/2023,"1,821.34","1,841.07","1,819.80","1,823.26"
6/23/2023,"1,835.43","1,838.16","1,818.81","1,821.64"
6/22/2023,"1,860.03","1,860.03","1,843.92","1,848.18"
6/21/2023,"1,862.39","1,873.96","1,855.08","1,863.02"
6/20/2023,"1,871.49","1,871.49","1,856.20","1,866.70"
6/16/2023,"1,900.12","1,906.83","1,868.65","1,875.47"
6/15/2023,"1,870.17","1,890.09","1,866.27","1,889.28"
6/14/2023,"1,898.74","1,904.92","1,864.08","1,874.10"
6/13/2023,"1,878.09","1,903.00","1,878.09","1,896.33"
6/12/2023,"1,866.77","1,880.45","1,863.10","1,873.21"
6/9/2023,"1,881.27","1,881.74","1,862.50","1,865.71"
6/8/2023,"1,886.03","1,886.03","1,867.91","1,880.78"
6/7/2023,"1,861.20","1,893.56","1,861.20","1,888.45"
6/6/2023,"1,804.67","1,859.39","1,801.60","1,855.40"
6/5/2023,"1,825.77","1,825.77","1,797.27","1,806.71"
6/2/2023,"1,782.34","1,831.71","1,782.34","1,830.91"
6/1/2023,"1,750.86","1,773.01","1,744.38","1,767.94"
5/31/2023,"1,761.33","1,765.41","1,736.82","1,749.65"
5/30/2023,"1,776.61","1,784.71","1,761.35","1,767.29"
5/26/2023,"1,755.36","1,774.69","1,755.29","1,773.02"
5/25/2023,"1,767.10","1,767.10","1,741.24","1,754.61"
5/24/2023,"1,792.33","1,816.41","1,761.20","1,767.00"
5/23/2023,"1,792.33","1,816.41","1,787.52","1,787.72"
5/22/2023,"1,777.64","1,801.39","1,776.96","1,795.38"
5/19/2023,"1,795.99","1,800.52","1,769.02","1,773.72"
5/18/2023,"1,770.82","1,787.36","1,766.29","1,784.86"
5/17/2023,"1,744.11","1,776.90","1,737.39","1,774.50"
5/16/2023,"1,755.16","1,755.16","1,736.16","1,736.18"
5/15/2023,"1,744.67","1,768.75","1,744.21","1,761.55"
5/12/2023,"1,748.14","1,753.23","1,731.34","1,740.85"
5/11/2023,"1,748.90","1,749.44","1,736.84","1,744.71"
5/10/2023,"1,769.58","1,772.93","1,743.63","1,759.51"
5/9/2023,"1,747.44","1,756.09","1,737.70","1,749.68"
5/8/2023,"1,766.42","1,768.21","1,748.32","1,754.47"
5/5/2023,"1,742.52","1,763.78","1,742.52","1,759.88"
5/4/2023,"1,727.24","1,728.39","1,704.82","1,718.81"
5/3/2023,"1,735.69","1,767.70","1,735.69","1,739.28"
5/2/2023,"1,761.15","1,761.15","1,716.23","1,732.11"
5/1/2023,"1,765.45","1,785.20","1,764.32","1,769.21"
4/28/2023,"1,749.85","1,773.02","1,746.84","1,768.99"
4/27/2023,"1,733.40","1,752.00","1,726.77","1,751.22"
4/26/2023,"1,741.29","1,747.29","1,725.82","1,730.41"
4/25/2023,"1,779.33","1,779.33","1,745.91","1,745.95"
4/24/2023,"1,790.25","1,797.61","1,781.67","1,788.87"
4/21/2023,"1,790.56","1,793.31","1,777.40","1,791.51"
4/20/2023,"1,790.69","1,797.47","1,782.35","1,789.70"
4/19/2023,"1,789.99","1,802.79","1,782.72","1,799.44"
4/18/2023,"1,807.24","1,809.59","1,787.00","1,795.55"
4/17/2023,"1,784.38","1,802.84","1,784.12","1,802.84"
4/14/2023,"1,798.15","1,805.02","1,770.56","1,781.15"
4/13/2023,"1,778.47","1,800.64","1,778.47","1,796.68"
4/12/2023,"1,793.66","1,803.19","1,772.40","1,773.70"
4/11/2023,"1,776.90","1,794.45","1,776.90","1,786.60"
4/10/2023,"1,749.31","1,773.24","1,745.46","1,772.44"
4/6/2023,"1,753.11","1,758.43","1,744.50","1,754.46"
4/5/2023,"1,764.22","1,764.22","1,742.78","1,752.13"
4/4/2023,"1,804.48","1,806.70","1,760.99","1,769.66"
4/3/2023,"1,804.02","1,812.37","1,783.47","1,802.31"
3/31/2023,"1,775.05","1,802.71","1,775.05","1,802.48"
3/30/2023,"1,778.68","1,787.64","1,762.34","1,768.38"
3/29/2023,"1,763.13","1,771.71","1,759.05","1,771.60"
3/28/2023,"1,749.63","1,759.47","1,745.13","1,752.63"
3/27/2023,"1,747.93","1,762.65","1,742.06","1,753.67"
